trade_date,symbol,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down
2024-06-07,000009.SZ,23.64,24.06,23.4,23.82,1508600,35934852.0,1.0,25.82,21.12
2024-06-10,000009.SZ,24.0,24.41,23.76,24.17,1510800,36516036.0,1.0,26.2,21.44
2024-06-11,000009.SZ,24.34,24.76,24.1,24.51,1513000,37083630.0,1.0,26.59,21.75
2024-06-12,000009.SZ,24.67,25.08,24.42,24.83,1515200,37622416.0,1.0,26.96,22.06
2024-06-13,000009.SZ,24.98,25.37,24.73,25.12,1517400,38117088.0,1.0,27.31,22.35
2024-06-14,000009.SZ,25.24,25.61,24.99,25.36,1519600,38537056.0,1.0,27.63,22.61
2024-06-17,000009.SZ,25.46,25.81,25.21,25.55,1521800,38881990.0,1.0,27.9,22.82
2024-01-02,600001.SH,23.47,23.88,23.24,23.64,1305000,30850200.0,1.0,25.63,20.97
2024-01-03,600001.SH,23.44,23.81,23.21,23.57,1307200,30810704.0,1.0,25.63,20.97
2024-01-04,600001.SH,23.4,23.74,23.17,23.5,1309400,30770900.0,1.0,25.63,20.97
2024-01-05,600001.SH,23.36,23.66,23.13,23.43,1311600,30730788.0,1.0,25.63,20.97
2024-01-08,600001.SH,23.33,23.59,23.1,23.36,1313800,30690368.0,1.0,25.63,20.97
2024-01-09,600001.SH,23.3,23.53,23.06,23.29,1316000,30649640.0,1.0,25.63,20.97
2024-01-10,600001.SH,23.26,23.49,22.99,23.22,1318200,30608604.0,1.0,25.63,20.97
2024-01-11,600001.SH,23.23,23.46,22.93,23.16,1320400,30580464.0,1.0,25.63,20.97
2024-01-12,600001.SH,23.2,23.43,22.87,23.1,1322600,30552060.0,1.0,25.63,20.97
2024-01-15,600001.SH,23.17,23.4,22.82,23.05,1324800,30536640.0,1.0,25.63,20.97
2024-01-16,600001.SH,23.16,23.39,22.79,23.02,1327000,30547540.0,1.0,25.63,20.97
2024-01-17,600001.SH,23.14,23.37,22.76,22.99,1329200,30558308.0,1.0,25.63,20.97
2024-01-18,600001.SH,23.14,23.37,22.74,22.97,1331400,30582258.0,1.0,25.63,20.97
2024-01-19,600001.SH,23.14,23.37,22.74,22.97,1333600,30632792.0,1.0,25.63,20.97
2024-01-22,600001.SH,23.14,23.37,22.74,22.97,1335800,30683326.0,1.0,25.63,20.97
2024-01-23,600001.SH,23.14,23.37,22.76,22.99,1338000,30760620.0,1.0,25.63,20.97
2024-01-24,600001.SH,23.16,23.39,22.78,23.01,1340200,30838002.0,1.0,25.63,20.97
2024-01-25,600001.SH,23.17,23.4,22.82,23.05,1342400,30942320.0,1.0,25.63,20.97
2024-01-26,600001.SH,23.2,23.43,22.86,23.09,1344600,31046814.0,1.0,25.63,20.97
2024-01-29,600001.SH,23.22,23.45,22.91,23.14,1346800,31164952.0,1.0,25.63,20.97
2024-01-30,600001.SH,23.25,23.48,22.97,23.2,1349000,31296800.0,1.0,25.63,20.97
2024-01-31,600001.SH,23.28,23.51,23.02,23.25,1351200,31415400.0,1.0,25.63,20.97
2024-02-01,600001.SH,23.3,23.54,23.07,23.31,1353400,31547754.0,1.0,25.63,20.97
2024-02-02,600001.SH,23.34,23.6,23.11,23.37,1355600,31680372.0,1.0,25.63,20.97
2024-02-05,600001.SH,23.36,23.65,23.13,23.42,1357800,31799676.0,1.0,25.63,20.97
2024-02-06,600001.SH,23.38,23.7,23.15,23.47,1360000,31919200.0,1.0,25.63,20.97
2024-02-07,600001.SH,23.41,23.76,23.18,23.52,1362200,32038944.0,1.0,25.63,20.97
2024-02-08,600001.SH,23.43,23.8,23.2,23.56,1364400,32145264.0,1.0,25.63,20.97
2024-02-09,600001.SH,23.44,23.82,23.21,23.58,1366600,32224428.0,1.0,25.63,20.97
2024-02-12,600001.SH,23.45,23.84,23.22,23.6,1368800,32303680.0,1.0,25.63,20.97
2024-02-13,600001.SH,23.46,23.85,23.23,23.61,1371000,32369310.0,1.0,25.63,20.97
2024-02-14,600001.SH,23.46,23.85,23.23,23.61,1373200,32421252.0,1.0,25.63,20.97
2024-02-15,600001.SH,23.45,23.84,23.22,23.6,1375400,32459440.0,1.0,25.63,20.97
2024-02-16,600001.SH,23.44,23.82,23.21,23.58,1377600,32483808.0,1.0,25.63,20.97
2024-02-19,600001.SH,23.42,23.79,23.19,23.55,1379800,32494290.0,1.0,25.63,20.97
2024-02-20,600001.SH,23.4,23.75,23.17,23.51,1382000,32490820.0,1.0,25.63,20.97
2024-02-21,600001.SH,23.38,23.69,23.15,23.46,1384200,32473332.0,1.0,25.63,20.97
2024-02-22,600001.SH,23.35,23.64,23.12,23.41,1386400,32455624.0,1.0,25.63,20.97
2024-02-23,600001.SH,23.32,23.58,23.09,23.35,1388600,32423810.0,1.0,25.63,20.97
2024-02-26,600001.SH,23.29,23.52,23.05,23.28,1390800,32377824.0,1.0,25.63,20.97
2024-02-27,600001.SH,23.26,23.49,22.99,23.22,1393000,32345460.0,1.0,25.63,20.97
2024-02-28,600001.SH,23.23,23.46,22.93,23.16,1395200,32312832.0,1.0,25.63,20.97
2024-02-29,600001.SH,23.2,23.43,22.87,23.1,1397400,32279940.0,1.0,25.63,20.97
2024-03-01,600001.SH,23.17,23.4,22.81,23.04,1399600,32246784.0,1.0,25.63,20.97
2024-03-04,600001.SH,23.14,23.37,22.76,22.99,1401800,32227382.0,1.0,25.63,20.97
2024-03-05,600001.SH,23.12,23.35,22.72,22.95,1404000,32221800.0,1.0,25.63,20.97
2024-03-06,600001.SH,23.1,23.33,22.68,22.91,1406200,32216042.0,1.0,25.63,20.97
2024-03-07,600001.SH,23.1,23.33,22.66,22.89,1408400,32238276.0,1.0,25.63,20.97
2024-03-08,600001.SH,23.09,23.32,22.65,22.88,1410600,32274528.0,1.0,25.63,20.97
2024-03-11,600001.SH,23.08,23.31,22.64,22.87,1412800,32310736.0,1.0,25.63,20.97
2024-03-12,600001.SH,23.09,23.32,22.65,22.88,1415000,32375200.0,1.0,25.63,20.97
2024-03-13,600001.SH,23.1,23.33,22.68,22.91,1417200,32468052.0,1.0,25.63,20.97
2024-03-14,600001.SH,23.12,23.35,22.71,22.94,1419400,32561036.0,1.0,25.63,20.97
2024-03-15,600001.SH,23.14,23.37,22.75,22.98,1421600,32668368.0,1.0,25.63,20.97
2024-03-18,600001.SH,23.17,23.4,22.81,23.04,1423800,32804352.0,1.0,25.63,20.97
2024-03-19,600001.SH,23.2,23.43,22.87,23.1,1426000,32940600.0,1.0,25.63,20.97
2024-03-20,600001.SH,23.24,23.47,22.94,23.17,1428200,33091394.0,1.0,25.63,20.97
2024-03-21,600001.SH,23.28,23.51,23.02,23.25,1430400,33256800.0,1.0,25.63,20.97
2024-03-22,600001.SH,23.31,23.55,23.08,23.32,1432600,33408232.0,1.0,25.63,20.97
2024-03-25,600001.SH,23.35,23.63,23.12,23.4,1434800,33574320.0,1.0,25.63,20.97
2024-03-26,600001.SH,23.39,23.71,23.16,23.48,1437000,33740760.0,1.0,25.63,20.97
2024-03-27,600001.SH,23.43,23.8,23.2,23.56,1439200,33907552.0,1.0,25.63,20.97
2024-03-28,600001.SH,23.46,23.87,23.23,23.63,1441400,34060282.0,1.0,25.63,20.97
2024-03-29,600001.SH,23.5,23.94,23.26,23.7,1443600,34213320.0,1.0,25.63,20.97
2024-04-01,600001.SH,23.53,24.0,23.29,23.76,1445800,34352208.0,1.0,25.63,20.97
2024-04-02,600001.SH,24.95,26.4,24.7,26.14,1448000,37850720.0,1.0,26.14,21.38
2024-04-03,600001.SH,26.44,27.02,26.18,26.75,1450200,38792850.0,1.0,28.75,23.53
2024-04-04,600001.SH,27.08,27.67,26.81,27.4,1452400,39795760.0,1.0,29.42,24.08
2024-04-05,600001.SH,27.74,28.37,27.46,28.09,1454600,40859714.0,1.0,30.14,24.66
2024-04-08,600001.SH,28.44,29.08,28.16,28.79,1456800,41941272.0,1.0,30.9,25.28
2024-04-09,600001.SH,29.14,29.8,28.85,29.5,1459000,43040500.0,1.0,31.67,25.91
2024-04-10,600001.SH,29.84,30.49,29.54,30.19,1461200,44113628.0,1.0,32.45,26.55
2024-04-11,600001.SH,30.52,31.16,30.21,30.85,1463400,45145890.0,1.0,33.21,27.17
2024-04-12,600001.SH,31.16,31.78,30.85,31.47,1465600,46122432.0,1.0,33.94,27.76
2024-04-15,600001.SH,31.74,32.34,31.42,32.02,1467800,46998956.0,1.0,34.62,28.32
2024-04-16,600001.SH,32.26,32.81,31.94,32.49,1470000,47760300.0,1.0,35.22,28.82
2024-04-17,600001.SH,32.68,33.2,32.35,32.87,1472200,48391214.0,1.0,35.74,29.24
2024-04-18,600001.SH,33.01,33.48,32.68,33.15,1474400,48876360.0,1.0,36.16,29.58
2024-04-19,600001.SH,33.24,33.65,32.91,33.32,1476600,49200312.0,1.0,36.47,29.84
2024-04-22,600001.SH,33.35,33.71,33.02,33.38,1478800,49362344.0,1.0,36.65,29.99
2024-04-23,600001.SH,33.36,33.69,33.0,33.33,1481000,49361730.0,1.0,36.72,30.04
2024-04-24,600001.SH,33.25,33.58,32.84,33.17,1483200,49197744.0,1.0,36.66,30.0
2024-04-25,600001.SH,33.04,33.37,32.58,32.91,1485400,48884514.0,1.0,36.49,29.85
2024-04-26,600001.SH,32.74,33.07,32.23,32.56,1487600,48436256.0,1.0,36.2,29.62
2024-04-29,600001.SH,32.35,32.67,31.82,32.14,1489800,47882172.0,1.0,35.82,29.3
2024-04-30,600001.SH,31.9,32.22,31.35,31.67,1492000,47251640.0,1.0,35.35,28.93
2024-05-01,600001.SH,31.42,31.73,30.85,31.16,1494200,46559272.0,1.0,34.84,28.5
2024-05-02,600001.SH,30.89,31.2,30.31,30.62,1496400,45819768.0,1.0,34.28,28.04
2024-05-03,600001.SH,30.35,30.65,29.78,30.08,1498600,45077888.0,1.0,33.68,27.56
2024-05-06,600001.SH,29.82,30.12,29.25,29.55,1500800,44348640.0,1.0,33.09,27.07
2024-05-07,600001.SH,29.3,29.59,28.75,29.04,1503000,43647120.0,1.0,32.51,26.6
2024-05-08,600001.SH,28.8,29.09,28.28,28.57,1505200,43003564.0,1.0,31.94,26.14
2024-05-09,600001.SH,28.36,28.64,27.87,28.15,1507400,42433310.0,1.0,31.43,25.71
2024-05-10,600001.SH,27.97,28.25,27.51,27.79,1509600,41951784.0,1.0,30.96,25.34
2024-05-13,600001.SH,27.64,27.92,27.22,27.49,1511800,41559382.0,1.0,30.57,25.01
2024-05-14,600001.SH,27.38,27.65,26.99,27.26,1514000,41271640.0,1.0,30.24,24.74
2024-05-15,600001.SH,27.18,27.45,26.83,27.1,1516200,41089020.0,1.0,29.99,24.53
2024-05-16,600001.SH,27.06,27.33,26.74,27.01,1518400,41011984.0,1.0,29.81,24.39
2024-05-17,600001.SH,27.01,27.28,26.73,27.0,1520600,41056200.0,1.0,29.71,24.31
2024-05-20,600001.SH,27.03,27.33,26.76,27.06,1522800,41206968.0,1.0,29.7,24.3
2024-05-21,600001.SH,27.12,27.45,26.85,27.18,1525000,41449500.0,1.0,29.77,24.35
2024-05-22,600001.SH,27.28,27.64,27.01,27.37,1527200,41799464.0,1.0,29.9,24.46
2024-05-23,600001.SH,27.49,27.89,27.22,27.61,1529400,42226734.0,1.0,30.11,24.63
2024-05-24,600001.SH,27.76,28.18,27.48,27.9,1531600,42731640.0,1.0,30.37,24.85
2024-05-27,600001.SH,28.06,28.51,27.78,28.23,1533800,43299174.0,1.0,30.69,25.11
2024-05-28,600001.SH,28.41,28.88,28.13,28.59,1536000,43914240.0,1.0,31.05,25.41
2024-05-29,600001.SH,28.78,29.26,28.49,28.97,1538200,44561654.0,1.0,31.45,25.73
2024-05-30,600001.SH,29.16,29.64,28.87,29.35,1540400,45210740.0,1.0,31.87,26.07
2024-05-31,600001.SH,29.54,30.03,29.24,29.73,1542600,45861498.0,1.0,32.29,26.42
2024-06-03,600001.SH,29.9,30.38,29.6,30.08,1544800,46467584.0,1.0,32.7,26.76
2024-06-04,600001.SH,30.24,30.7,29.94,30.4,1547000,47028800.0,1.0,33.09,27.07
2024-06-05,600001.SH,30.54,30.98,30.23,30.67,1549200,47513964.0,1.0,33.44,27.36
2024-06-06,600001.SH,30.78,31.2,30.47,30.89,1551400,47922746.0,1.0,33.74,27.6
2024-06-07,600001.SH,30.96,31.35,30.65,31.04,1553600,48223744.0,1.0,33.98,27.8
2024-06-10,600001.SH,31.08,31.43,30.77,31.12,1555800,48416496.0,1.0,34.14,27.94
2024-06-11,600001.SH,31.12,31.43,30.81,31.12,1558000,48484960.0,1.0,34.23,28.01
2024-06-12,600001.SH,31.08,31.39,30.73,31.04,1560200,48428608.0,1.0,34.23,28.01
2024-06-13,600001.SH,30.96,31.27,30.57,30.88,1562400,48246912.0,1.0,34.14,27.94
2024-06-14,600001.SH,30.76,31.07,30.34,30.65,1564600,47954990.0,1.0,33.97,27.79
2024-06-17,600001.SH,30.5,30.8,30.06,30.36,1566800,47568048.0,1.0,33.72,27.58
2024-01-02,600002.SH,24.97,25.22,24.69,24.94,1350000,33669000.0,1.0,27.5,22.5
2024-01-03,600002.SH,24.94,25.19,24.63,24.88,1352200,33642736.0,1.0,27.5,22.5
2024-01-04,600002.SH,24.91,25.16,24.57,24.82,1354400,33616208.0,1.0,27.5,22.5
2024-01-05,600002.SH,24.89,25.14,24.53,24.78,1356600,33616548.0,1.0,27.5,22.5
2024-01-08,600002.SH,24.87,25.12,24.49,24.74,1358800,33616712.0,1.0,27.5,22.5
2024-01-09,600002.SH,24.86,25.11,24.47,24.72,1361000,33643920.0,1.0,27.5,22.5
2024-01-10,600002.SH,24.86,25.11,24.46,24.71,1363200,33684672.0,1.0,27.5,22.5
2024-01-11,600002.SH,24.86,25.11,24.46,24.71,1365400,33739034.0,1.0,27.5,22.5
2024-01-12,600002.SH,24.86,25.11,24.47,24.72,1367600,33807072.0,1.0,27.5,22.5
2024-01-15,600002.SH,24.87,25.12,24.49,24.74,1369800,33888852.0,1.0,27.5,22.5
2024-01-16,600002.SH,24.88,25.13,24.52,24.77,1372000,33984440.0,1.0,27.5,22.5
2024-01-17,600002.SH,24.9,25.15,24.56,24.81,1374200,34093902.0,1.0,27.5,22.5
2024-01-18,600002.SH,24.93,25.18,24.61,24.86,1376400,34217304.0,1.0,27.5,22.5
2024-01-19,600002.SH,24.96,25.21,24.66,24.91,1378600,34340926.0,1.0,27.5,22.5
2024-01-22,600002.SH,24.98,25.23,24.72,24.97,1380800,34478576.0,1.0,27.5,22.5
2024-01-23,600002.SH,25.02,25.28,24.77,25.03,1383000,34616490.0,1.0,27.5,22.5
2024-01-24,600002.SH,25.04,25.34,24.79,25.09,1385200,34754668.0,1.0,27.5,22.5
2024-01-25,600002.SH,25.08,25.4,24.83,25.15,1387400,34893110.0,1.0,27.5,22.5
2024-01-26,600002.SH,25.1,25.46,24.85,25.21,1389600,35031816.0,1.0,27.5,22.5
2024-01-29,600002.SH,25.13,25.51,24.88,25.26,1391800,35156868.0,1.0,27.5,22.5
2024-01-30,600002.SH,25.16,25.56,24.91,25.31,1394000,35282140.0,1.0,27.5,22.5
2024-01-31,600002.SH,25.17,25.59,24.92,25.34,1396200,35379708.0,1.0,27.5,22.5
2024-02-01,600002.SH,25.18,25.62,24.93,25.37,1398400,35477408.0,1.0,27.5,22.5
2024-02-02,600002.SH,25.19,25.63,24.94,25.38,1400600,35547228.0,1.0,27.5,22.5
2024-02-05,600002.SH,25.2,25.64,24.95,25.39,1402800,35617092.0,1.0,27.5,22.5
2024-02-06,600002.SH,25.19,25.63,24.94,25.38,1405000,35658900.0,1.0,27.5,22.5
2024-02-07,600002.SH,25.18,25.61,24.93,25.36,1407200,35686592.0,1.0,27.5,22.5
2024-02-08,600002.SH,25.16,25.58,24.91,25.33,1409400,35700102.0,1.0,27.5,22.5
2024-02-09,600002.SH,25.14,25.54,24.89,25.29,1411600,35699364.0,1.0,27.5,22.5
2024-02-12,600002.SH,25.12,25.49,24.87,25.24,1413800,35684312.0,1.0,27.5,22.5
2024-02-13,600002.SH,25.1,25.44,24.85,25.19,1416000,35669040.0,1.0,27.5,22.5
2024-02-14,600002.SH,25.06,25.37,24.81,25.12,1418200,35625184.0,1.0,27.5,22.5
2024-02-15,600002.SH,25.02,25.3,24.77,25.05,1420400,35581020.0,1.0,27.5,22.5
2024-02-16,600002.SH,24.98,25.23,24.72,24.97,1422600,35522322.0,1.0,27.5,22.5
2024-02-19,600002.SH,24.95,25.2,24.65,24.9,1424800,35477520.0,1.0,27.5,22.5
2024-02-20,600002.SH,24.91,25.16,24.57,24.82,1427000,35418140.0,1.0,27.5,22.5
2024-02-21,600002.SH,24.88,25.13,24.5,24.75,1429200,35372700.0,1.0,27.5,22.5
2024-02-22,600002.SH,24.84,25.09,24.43,24.68,1431400,35326952.0,1.0,27.5,22.5
2024-02-23,600002.SH,24.81,25.06,24.37,24.62,1433600,35295232.0,1.0,27.5,22.5
2024-02-26,600002.SH,24.78,25.03,24.32,24.57,1435800,35277606.0,1.0,27.5,22.5
2024-02-27,600002.SH,24.76,25.01,24.28,24.53,1438000,35274140.0,1.0,27.5,22.5
2024-02-28,600002.SH,24.75,25.0,24.26,24.5,1440200,35284900.0,1.0,27.5,22.5
2024-02-29,600002.SH,24.74,24.99,24.24,24.48,1442400,35309952.0,1.0,27.5,22.5
2024-03-01,600002.SH,24.74,24.99,24.23,24.47,1444600,35349362.0,1.0,27.5,22.5
2024-03-04,600002.SH,24.74,24.99,24.24,24.48,1446800,35417664.0,1.0,27.5,22.5
2024-03-05,600002.SH,24.75,25.0,24.26,24.5,1449000,35500500.0,1.0,27.5,22.5
2024-03-06,600002.SH,24.77,25.02,24.29,24.54,1451200,35612448.0,1.0,27.5,22.5
2024-03-07,600002.SH,24.79,25.04,24.33,24.58,1453400,35724572.0,1.0,27.5,22.5
2024-03-08,600002.SH,24.82,25.07,24.39,24.64,1455600,35865984.0,1.0,27.5,22.5
2024-03-11,600002.SH,24.86,25.11,24.46,24.71,1457800,36022238.0,1.0,27.5,22.5
2024-03-12,600002.SH,24.89,25.14,24.53,24.78,1460000,36178800.0,1.0,27.5,22.5
2024-03-13,600002.SH,24.93,25.18,24.61,24.86,1462200,36350292.0,1.0,27.5,22.5
2024-03-14,600002.SH,24.98,25.23,24.7,24.95,1464400,36536780.0,1.0,27.5,22.5
2024-03-15,600002.SH,25.02,25.29,24.77,25.04,1466600,36723664.0,1.0,27.5,22.5
2024-03-18,600002.SH,25.06,25.38,24.81,25.13,1468800,36910944.0,1.0,27.5,22.5
2024-03-19,600002.SH,25.1,25.46,24.85,25.21,1471000,37083910.0,0.92,27.5,22.5
2024-03-20,600002.SH,25.14,25.54,24.89,25.29,1473200,37257228.0,0.92,27.5,22.5
2024-03-21,600002.SH,25.18,25.62,24.93,25.37,1475400,37430898.0,0.92,27.5,22.5
2024-03-22,600002.SH,25.22,25.69,24.97,25.44,1477600,37590144.0,0.92,27.5,22.5
2024-03-25,600002.SH,25.25,25.76,25.0,25.5,1479800,37734900.0,0.92,27.5,22.5
2024-03-26,600002.SH,25.27,25.8,25.02,25.54,1482000,37850280.0,0.92,27.5,22.5
2024-03-27,600002.SH,25.29,25.84,25.04,25.58,1484200,37965836.0,0.92,27.5,22.5
2024-03-28,600002.SH,25.3,25.86,25.05,25.6,1486400,38051840.0,0.92,27.5,22.5
2024-03-29,600002.SH,25.3,25.87,25.05,25.61,1488600,38123046.0,0.92,27.5,22.5
2024-04-01,600002.SH,25.3,25.86,25.05,25.6,1490800,38164480.0,0.92,27.5,22.5
2024-04-02,600002.SH,25.29,25.84,25.04,25.58,1493000,38190940.0,0.92,27.5,22.5
2024-04-03,600002.SH,25.28,25.81,25.03,25.55,1495200,38202360.0,0.92,27.5,22.5
2024-04-04,600002.SH,25.26,25.77,25.01,25.51,1497400,38198674.0,0.92,27.5,22.5
2024-04-05,600002.SH,25.22,25.7,24.97,25.45,1499600,38164820.0,0.92,27.5,22.5
2024-04-08,600002.SH,25.2,25.64,24.95,25.39,1501800,38130702.0,0.92,27.5,22.5
2024-04-09,600002.SH,25.16,25.57,24.91,25.32,1504000,38081280.0,0.92,27.5,22.5
2024-04-10,600002.SH,25.12,25.5,24.87,25.25,1506200,38031550.0,0.92,27.5,22.5
2024-04-11,600002.SH,25.34,25.67,25.09,25.42,1508400,38343528.0,0.92,27.78,22.72
2024-04-12,600002.SH,25.47,25.77,25.22,25.51,1510600,38535406.0,0.92,27.96,22.88
2024-04-15,600002.SH,25.52,25.78,25.26,25.52,1512800,38606656.0,0.92,28.06,22.96
2024-04-16,600002.SH,25.49,25.74,25.21,25.46,1515000,38571900.0,0.92,28.07,22.97
2024-04-17,600002.SH,25.4,25.65,25.08,25.33,1517200,38430676.0,0.92,28.01,22.91
2024-04-18,600002.SH,25.23,25.48,24.88,25.13,1519400,38182522.0,0.92,27.86,22.8
2024-04-19,600002.SH,25.0,25.25,24.63,24.88,1521600,37857408.0,0.92,27.64,22.62
2024-04-22,600002.SH,24.74,24.99,24.34,24.59,1523800,37470242.0,0.92,27.37,22.39
2024-04-23,600002.SH,24.43,24.67,24.03,24.27,1526000,37036020.0,0.92,27.05,22.13
2024-04-24,600002.SH,24.1,24.34,23.69,23.93,1528200,36569826.0,0.92,26.7,21.84
2024-04-25,600002.SH,23.76,24.0,23.35,23.59,1530400,36102136.0,0.92,26.32,21.54
2024-04-26,600002.SH,23.42,23.65,23.02,23.25,1532600,35632950.0,0.92,25.95,21.23
2024-04-29,600002.SH,23.09,23.32,22.7,22.93,1534800,35192964.0,0.92,25.58,20.92
2024-04-30,600002.SH,22.78,23.01,22.41,22.64,1537000,34797680.0,0.92,25.22,20.64
2024-05-01,600002.SH,22.51,22.74,22.16,22.38,1539200,34447296.0,0.92,24.9,20.38
2024-05-02,600002.SH,22.27,22.49,21.94,22.16,1541400,34157424.0,0.92,24.62,20.14
2024-05-03,600002.SH,22.08,22.3,21.77,21.99,1543600,33943764.0,0.92,24.38,19.94
2024-05-06,600002.SH,21.93,22.15,21.65,21.87,1545800,33806646.0,0.92,24.19,19.79
2024-05-07,600002.SH,21.84,22.06,21.58,21.8,1548000,33746400.0,0.92,24.06,19.68
2024-05-08,600002.SH,21.8,22.02,21.57,21.79,1550200,33778858.0,0.92,23.98,19.62
2024-05-09,600002.SH,21.81,22.05,21.59,21.83,1552400,33888892.0,0.92,23.97,19.61
2024-05-10,600002.SH,21.88,22.14,21.66,21.92,1554600,34076832.0,0.92,24.01,19.65
2024-05-13,600002.SH,21.99,22.28,21.77,22.06,1556800,34343008.0,0.92,24.11,19.73
2024-05-14,600002.SH,22.16,22.47,21.94,22.25,1559000,34687750.0,0.92,24.27,19.85
2024-05-15,600002.SH,22.36,22.7,22.14,22.48,1561200,35095776.0,0.92,24.48,20.03
2024-05-16,600002.SH,22.61,22.97,22.38,22.74,1563400,35551716.0,0.92,24.73,20.23
2024-05-17,600002.SH,22.88,23.26,22.65,23.03,1565600,36055768.0,0.92,25.01,20.47
2024-05-20,600002.SH,23.18,23.57,22.95,23.34,1567800,36592452.0,0.92,25.33,20.73
2024-05-21,600002.SH,23.5,23.9,23.26,23.66,1570000,37146200.0,0.92,25.67,21.01
2024-05-22,600002.SH,23.82,24.21,23.58,23.97,1572200,37685634.0,0.92,26.03,21.29
2024-05-23,600002.SH,24.12,24.51,23.88,24.27,1574400,38210688.0,0.92,26.37,21.57
2024-05-24,600002.SH,24.4,24.79,24.16,24.54,1576600,38689764.0,0.92,26.7,21.84
2024-05-27,600002.SH,24.66,25.03,24.41,24.78,1578800,39122664.0,0.92,26.99,22.09
2024-05-28,600002.SH,24.88,25.22,24.63,24.97,1581000,39477570.0,0.92,27.26,22.3
2024-05-29,600002.SH,25.04,25.36,24.79,25.11,1583200,39754152.0,0.92,27.47,22.47
2024-05-30,600002.SH,25.15,25.44,24.9,25.19,1585400,39936226.0,0.92,27.62,22.6
2024-05-31,600002.SH,25.2,25.45,24.95,25.2,1587600,40007520.0,0.92,27.71,22.67
2024-06-03,600002.SH,25.17,25.42,24.9,25.15,1589800,39983470.0,0.92,27.72,22.68
2024-06-04,600002.SH,25.09,25.34,24.78,25.03,1592000,39847760.0,0.92,27.66,22.64
2024-06-05,600002.SH,24.94,25.19,24.59,24.84,1594200,39599928.0,0.92,27.53,22.53
2024-06-06,600002.SH,24.72,24.97,24.34,24.59,1596400,39255476.0,0.92,27.32,22.36
2024-06-07,600002.SH,24.44,24.68,24.05,24.29,1598600,38829994.0,0.92,27.05,22.13
2024-06-10,600002.SH,24.12,24.36,23.7,23.94,1600800,38323152.0,0.92,26.72,21.86
2024-06-11,600002.SH,23.75,23.99,23.32,23.56,1603000,37766680.0,0.92,26.33,21.55
2024-06-12,600002.SH,23.36,23.59,22.93,23.16,1605200,37176432.0,0.92,25.92,21.2
2024-06-13,600002.SH,22.96,23.19,22.52,22.75,1607400,36568350.0,0.92,25.48,20.84
2024-06-14,600002.SH,22.54,22.77,22.12,22.34,1609600,35958464.0,0.92,25.02,20.48
2024-06-17,600002.SH,22.14,22.36,21.72,21.94,1611800,35362892.0,0.92,24.57,20.11
2024-01-02,600003.SH,26.56,26.83,26.15,26.41,1395000,36841950.0,1.0,29.37,24.03
2024-01-03,600003.SH,26.56,26.83,26.16,26.42,1397200,36914024.0,1.0,29.37,24.03
2024-01-04,600003.SH,26.57,26.84,26.18,26.44,1399400,37000136.0,1.0,29.37,24.03
2024-01-05,600003.SH,26.58,26.85,26.21,26.47,1401600,37100352.0,1.0,29.37,24.03
2024-01-08,600003.SH,26.6,26.87,26.24,26.51,1403800,37214738.0,1.0,29.37,24.03
2024-01-09,600003.SH,26.63,26.9,26.29,26.56,1406000,37343360.0,1.0,29.37,24.03
2024-01-10,600003.SH,26.66,26.93,26.34,26.61,1408200,37472202.0,1.0,29.37,24.03
2024-01-11,600003.SH,26.69,26.96,26.41,26.68,1410400,37629472.0,1.0,29.37,24.03
2024-01-12,600003.SH,26.72,27.01,26.45,26.74,1412600,37772924.0,1.0,29.37,24.03
2024-01-15,600003.SH,26.76,27.08,26.49,26.81,1414800,37930788.0,1.0,29.37,24.03
2024-01-16,600003.SH,26.79,27.15,26.52,26.88,1417000,38088960.0,1.0,29.37,24.03
2024-01-17,600003.SH,26.82,27.22,26.55,26.95,1419200,38247440.0,1.0,29.37,24.03
2024-01-18,600003.SH,26.86,27.28,26.59,27.01,1421400,38392014.0,1.0,29.37,24.03
2024-01-19,600003.SH,26.88,27.34,26.61,27.07,1423600,38536852.0,1.0,29.37,24.03
2024-01-22,600003.SH,26.9,27.38,26.63,27.11,1425800,38653438.0,1.0,29.37,24.03
2024-01-23,600003.SH,26.92,27.42,26.65,27.15,1428000,38770200.0,1.0,29.37,24.03
2024-01-24,600003.SH,26.94,27.45,26.67,27.18,1430200,38872836.0,1.0,29.37,24.03
2024-01-25,600003.SH,26.95,27.47,26.68,27.2,1432400,38961280.0,1.0,29.37,24.03
2024-01-26,600003.SH,26.95,27.47,26.68,27.2,1434600,39021120.0,1.0,29.37,24.03
2024-01-29,600003.SH,26.94,27.46,26.67,27.19,1436800,39066592.0,1.0,29.37,24.03
2024-01-30,600003.SH,26.94,27.44,26.67,27.17,1439000,39097630.0,1.0,29.37,24.03
2024-01-31,600003.SH,26.92,27.4,26.65,27.13,1441200,39099756.0,1.0,29.37,24.03
2024-02-01,600003.SH,26.89,27.35,26.62,27.08,1443400,39087272.0,1.0,29.37,24.03
2024-02-02,600003.SH,26.86,27.29,26.59,27.02,1445600,39060112.0,1.0,29.37,24.03
2024-02-05,600003.SH,26.82,27.22,26.55,26.95,1447800,39018210.0,1.0,29.37,24.03
2024-02-06,600003.SH,26.79,27.15,26.52,26.88,1450000,38976000.0,1.0,29.37,24.03
